,Right Upper Arm x_mean,Right Upper Arm x_max,Right Upper Arm x_min,Right Upper Arm x_std,Right Upper Arm x_auc,Right Upper Arm x_peak,Right Upper Arm y_mean,Right Upper Arm y_max,Right Upper Arm y_min,Right Upper Arm y_std,Right Upper Arm y_auc,Right Upper Arm y_peak,Right Upper Arm z_mean,Right Upper Arm z_max,Right Upper Arm z_min,Right Upper Arm z_std,Right Upper Arm z_auc,Right Upper Arm z_peak,Left Upper Arm x_mean,Left Upper Arm x_max,Left Upper Arm x_min,Left Upper Arm x_std,Left Upper Arm x_auc,Left Upper Arm x_peak,Left Upper Arm y_mean,Left Upper Arm y_max,Left Upper Arm y_min,Left Upper Arm y_std,Left Upper Arm y_auc,Left Upper Arm y_peak,Left Upper Arm z_mean,Left Upper Arm z_max,Left Upper Arm z_min,Left Upper Arm z_std,Left Upper Arm z_auc,Left Upper Arm z_peak,right_upper_xy_rmsq_mean,right_upper_xy_rmsq_max,right_upper_xy_rmsq_min,right_upper_xy_rmsq_std,right_upper_xy_rmsq_auc,right_upper_xy_rmsq_peak,right_upper_yz_rmsq_mean,right_upper_yz_rmsq_max,right_upper_yz_rmsq_min,right_upper_yz_rmsq_std,right_upper_yz_rmsq_auc,right_upper_yz_rmsq_peak,right_upper_xz_rmsq_mean,right_upper_xz_rmsq_max,right_upper_xz_rmsq_min,right_upper_xz_rmsq_std,right_upper_xz_rmsq_auc,right_upper_xz_rmsq_peak,right_upper_xyz_rmsq_mean,right_upper_xyz_rmsq_max,right_upper_xyz_rmsq_min,right_upper_xyz_rmsq_std,right_upper_xyz_rmsq_auc,right_upper_xyz_rmsq_peak,right_upper_roll_mean,right_upper_roll_max,right_upper_roll_min,right_upper_roll_std,right_upper_roll_auc,right_upper_roll_peak,right_upper_pitch_mean,right_upper_pitch_max,right_upper_pitch_min,right_upper_pitch_std,right_upper_pitch_auc,right_upper_pitch_peak,left_upper_xy_rmsq_mean,left_upper_xy_rmsq_max,left_upper_xy_rmsq_min,left_upper_xy_rmsq_std,left_upper_xy_rmsq_auc,left_upper_xy_rmsq_peak,left_upper_yz_rmsq_mean,left_upper_yz_rmsq_max,left_upper_yz_rmsq_min,left_upper_yz_rmsq_std,left_upper_yz_rmsq_auc,left_upper_yz_rmsq_peak,left_upper_xz_rmsq_mean,left_upper_xz_rmsq_max,left_upper_xz_rmsq_min,left_upper_xz_rmsq_std,left_upper_xz_rmsq_auc,left_upper_xz_rmsq_peak,left_upper_xyz_rmsq_mean,left_upper_xyz_rmsq_max,left_upper_xyz_rmsq_min,left_upper_xyz_rmsq_std,left_upper_xyz_rmsq_auc,left_upper_xyz_rmsq_peak,left_upper_roll_mean,left_upper_roll_max,left_upper_roll_min,left_upper_roll_std,left_upper_roll_auc,left_upper_roll_peak,left_upper_pitch_mean,left_upper_pitch_max,left_upper_pitch_min,left_upper_pitch_std,left_upper_pitch_auc,left_upper_pitch_peak,class,Minute
0,0.07854064543333332,0.559333102,-0.290084879,0.1847790047244069,4.4727173769999995,13,0.013296573733333334,0.63426456,-0.981862025,0.3133998585821562,0.9340534670000004,15,-0.024490566499999998,0.578966606,-0.367807942,0.19448215403467406,-1.7019625550000002,14,0.11859509681666666,0.592468113,-0.295081427,0.22750613854645008,7.0674042655,15,-0.029655048416666666,0.671559644,-0.447115298,0.22708138716519988,-1.5434249274999998,13,0.07055204858333333,0.438150309,-0.231850354,0.15950764203800175,4.385550516,12,0.22963318720514508,0.7239482968974874,0.024896995878753648,0.12892901626942252,13.471320811528601,17,0.2217295701745763,0.7162087113859533,0.012276498162826097,0.13872880331462242,13.01132042513492,19,0.17051785793294968,0.5418945029776241,0.022997039424380368,0.10144537916879548,9.925049117671815,16,0.21595855235658867,0.6082924388687567,0.03470718904415053,0.1113807147908854,12.64578829125375,17,2.429120106089466,78.29168155631659,-81.13528871771193,48.363062131895624,180.59711621011837,15,11.084183215959197,80.9816305463587,-84.18539812432545,35.14847524260851,649.0205959546745,15,0.21062713549039452,0.47774556655609585,0.02013510616039589,0.12153525815367183,12.462709592545751,13,0.17653333804742508,0.5669956122961634,0.02489183573436207,0.10133513417606373,10.392036764578195,15,0.19072466424001716,0.4489878848575194,0.017108971817350247,0.10837971303284767,11.320154875941988,11,0.19990195555739304,0.46492198127026485,0.030688410901266453,0.0979917042059442,11.824693362402666,14,-8.122609783628292,79.3928727066445,-79.05078767278961,39.4303808227662,-433.37861658707806,13,19.706582954771473,86.05010106283194,-66.80024463336429,37.11648773570838,1168.8754033989158,15,0,1
1,-0.06842243041666664,1.994361431,-1.240959319,0.6084911501915855,-4.348729963,13,0.026356810916666654,1.294849749,-1.038707757,0.5853702441311893,2.197422934,14,0.17392358315000003,2.521140694,-0.601078685,0.6398267097696092,10.1222199235,11,-0.06428245269999999,2.216095578,-4.345530977,0.9968370618240604,-1.5603553835000001,16,-0.09294459721666667,1.098518491,-2.446606607,0.6505692921032555,-5.130470761499998,14,-0.25752118723333334,1.088396616,-4.034515619,0.9368229540267167,-14.414419195999999,14,0.5111493118863781,1.433300809546781,0.07015665321429057,0.31284890519040626,30.17228062277298,13,0.4971522102075469,1.801024056304822,0.06954877978825308,0.37990788046429497,29.302872579257407,12,0.4451217249333899,2.2730626824180598,0.0462627851490298,0.4573314116374406,26.34299632820803,15,0.5040222904173013,1.867694909082469,0.10200549905305147,0.3632301091775198,29.770666118402545,12,-4.556465946828213,84.44255227872662,-77.4055764893699,47.587150179464814,-216.08956606410004,14,-13.285135839895126,67.96537121463808,-84.20993869748138,34.700183309776705,-803.2106445390849,14,0.6653193950430961,3.107623733885269,0.08382599482328333,0.5217258229614621,38.24442901258829,18,0.6551813531944846,2.876134969259093,0.017196431223921144,0.5085805245471935,38.46892721865708,17,0.7383159591774713,3.394526706875968,0.08988830100619605,0.652514313813982,42.5133331229853,16,0.7103322511509559,2.7974175113329003,0.1307165988344132,0.5353921153449148,41.122017666166435,17,-2.448458888912943,74.87059305391725,-65.54110663591156,35.45809292596695,-121.34080511489648,16,1.9808509447355016,76.28432819524085,-87.6733418522472,41.59987011630522,173.77786777669039,15,0,2
2,-0.3594255211833334,2.301475319,-2.499797013,1.0597074632618078,-21.384083489000002,11,-0.15956626250000003,2.472520879,-1.904043899,1.047501692161425,-8.950657072,12,-0.09799280273333334,2.92585671,-1.79746908,1.109141475360247,-4.5023965824999985,12,0.05902601638333332,7.010029076,-5.3620628,1.6294306162309324,6.1212527030000015,14,0.01942803679999997,3.188920686,-6.790861117,1.5508236776665065,1.7427353940000023,14,0.024858857083333307,3.17285783,-2.945012788,1.0804957606111751,2.6807348955,12,0.9812735185346024,2.0831296083419444,0.12643408228474967,0.47386304130275664,58.04366557050853,16,0.9519437254855778,2.1007965892355167,0.16189751554455603,0.5244639529931416,55.76476562423983,13,0.9975390009541542,2.2516194722822087,0.1767421446254546,0.5008971440691705,58.809098420775115,17,1.015702889209449,1.8773774699859074,0.23830493260284666,0.4162243483533556,59.80667664561875,14,-0.3128238644215312,82.01455673498506,-64.43544911369702,38.207600875569625,2.2198468802697207,13,-11.937708885922405,67.22765599271679,-77.69226105005953,39.86722773164353,-711.4343093508664,11,1.1586005295743336,6.0096523941132425,0.06102182476685561,1.0906991696352208,67.14660761610445,17,1.0136030995665557,5.166497830641204,0.010534409130864151,0.8714178367457616,59.15670149833525,17,0.9453708294839007,5.440934407606736,0.06026960501215121,1.0097438399705287,54.346601617635855,18,1.0802667017724763,5.147861975415946,0.04989008639644416,0.9541349209528028,62.63130592065512,19,6.302671225042004,80.82793029528723,-81.87139577005462,45.521680410007804,359.0408528785508,16,-6.649455614797719,84.82779990935013,-80.07230949015333,41.098514157022265,-376.21026572887735,15,0,3
3,0.4137509005666667,4.087490848,-2.957016568,1.6372813110241553,25.203485747000002,13,-0.3070147418333334,3.035553899,-4.463040117,1.4422211442667614,-19.301854730499997,10,0.13760135446666666,3.155980856,-3.023094261,1.4129323170502595,9.903266156,14,0.23700785665000002,4.406947388,-1.613221919,1.0783226501967378,14.541329938000004,15,-0.14377662363333332,2.554263932,-5.764824073,1.520047573548251,-9.715124071,16,0.03128431666666669,3.078801562,-4.934294465,1.1517987298121235,1.9383313995000009,16,1.3564652287938432,3.1565702871809433,0.2234318075385903,0.8204096373057638,79.57390331328547,18,1.2193364060301612,3.802518352041095,0.19502104445083643,0.7797464985006636,71.46704533207723,15,1.3687934033540194,3.5015529785469366,0.07680241840606356,0.7483318122109408,80.16717264490818,15,1.3726106832794498,3.105234103096171,0.24962967972871203,0.6805075021823194,80.51071795345639,16,-4.942124925300454,82.47676501124641,-83.22951374837481,35.09281486317135,-311.7587166064655,12,9.56091494521746,73.2367377353849,-78.72253233635966,43.29282733702244,578.1125465948368,15,1.0804385335428617,4.078005369289069,0.06553938638072275,0.7795748699983763,63.72703416680601,17,1.0443002926331264,5.168087704897188,0.11386778806990859,0.859566508023719,61.59420128724024,18,0.9407968660805884,3.490683140782621,0.12079858434281733,0.6230465464366012,55.484261320580046,18,1.0685767668380788,4.220613571602174,0.11204608651429165,0.6957535262773791,63.056306950770356,17,1.7052122358334285,78.47734143795988,-86.55099001143394,42.43199996729662,64.74591497872522,15,7.185961843778865,79.85577277020818,-69.55272870186745,38.907032770360146,445.30430697846884,15,0,4
4,-0.3973401151333333,9.14553846,-4.504275027,2.557836981330176,-22.415859218500003,15,-0.05808257865000003,5.575290007,-9.498332242,2.852474108889539,-4.923498495500006,13,0.33258407975000004,6.547050821,-11.04431141,4.433673011441173,19.496160784500006,10,-0.09270286154999999,2.965179376,-3.228027192,1.143626874766348,-4.949049070499999,11,0.09923549989999998,5.463615867,-3.228916681,1.8954810543215133,5.064359658000001,14,0.027743572083333327,3.621227609,-2.713695576,1.074231284694185,0.8814473880000007,11,2.2530590230083485,7.623889765357191,0.1469807204789979,1.5309868379028568,133.73471137693417,16,3.204371331832064,7.80951229303294,0.4680155902765512,1.9199035660389823,189.94418671988134,15,3.1910157665330563,7.810885711506482,0.5812832680143858,1.7468993228166203,189.0831694656177,16,3.032340105373687,6.377565397167409,0.5379741748350167,1.53005449973676,179.80346441018796,15,2.027970458133559,55.32049770706907,-75.78290191028799,29.018368589766133,99.17718244608218,14,-12.986994566454744,63.32883193458011,-74.55562099326586,32.56359345059025,-756.8753602149966,14,1.2880908875828898,3.9697582978555648,0.028514506792150222,0.8946552664606204,76.35620755002572,19,1.253960134135096,3.897026997953455,0.09981954732084934,0.8979439388234776,74.37890509588871,19,0.9061969268785676,2.7593359875251626,0.052230344126592824,0.6437519194017,53.489958055660644,17,1.1972217978921667,3.2863718648879314,0.32645382763341096,0.7689592142896371,70.93989580083102,19,-11.196956001274607,82.62265674620097,-83.89084057423084,50.291462157714754,-700.9751828848413,12,-4.21242321684557,79.1975479880954,-75.16363435973854,33.214834002582954,-250.87182628549044,13,0,5
5,-0.3360785919,11.17587775,-15.24619771,3.994443299085852,-19.347593889500004,16,-0.3671007897000001,7.114545087,-12.57434749,3.837275620702156,-22.44989074449999,14,-0.11675441088333322,13.57870749,-13.42702405,5.086617602644421,-8.651594826000007,13,-0.03573328576666668,2.834272448,-3.652390458,1.1962126725014313,-1.9566064884999996,12,0.032284780916666665,3.025000894,-3.819376218,1.3186528318940347,2.3230325369999996,12,0.007710224583333316,1.622652659,-2.764698734,0.8647885129339752,0.8306300539999993,14,3.1906583477068167,10.898847925741759,0.37631183472241336,2.2986269689747885,190.21272610253007,13,3.7409176666083,12.810569175699012,0.5936807730807451,2.5256511467681038,223.14806605919685,15,3.678062612511724,12.435464216946771,0.5728341937903626,2.7294273350306466,218.73336812536968,14,3.66759182734001,11.622305652266952,0.8207866433426853,2.3424768985454913,218.43355815425647,14,0.6020652192310749,73.77235962182614,-76.66638565200651,38.94777269267333,26.97330233129439,14,-5.99861515361362,67.75246189969268,-71.41342205686358,33.22241800231325,-332.60894472933836,15,1.03777602287126,3.6054947603468035,0.07092735124623122,0.7134882887660856,61.81443921801597,16,0.918245967750363,3.334006132598228,0.05369693188408732,0.6330303717939115,54.58867772122835,16,0.8750084957388701,3.0866737217378297,0.05592313874918399,0.5695790155895756,52.20843426463018,17,0.9742089491030103,3.348768132888954,0.1157131268772122,0.5979851207274308,58.02478564068103,14,3.6147287863769413,70.52087150529186,-72.97765063203306,42.483091864671685,208.18074384225395,15,-1.5538440749463216,83.91820524734868,-75.4635104207672,39.75890307060448,-81.39885729342943,14,0,6
6,-0.25477501521666657,17.10994669,-13.25178472,4.290938176311495,-13.228009408999997,15,-0.4919999741666666,14.30654225,-13.42276075,5.254370985270024,-30.434745291,13,0.18814825063333326,18.40962598,-12.5353555,5.413368090629232,10.042698022999991,11,-0.04215064601666667,3.659479308,-4.113861111,1.4111692652257943,-2.914449616,11,-0.06087880636666665,5.251625532,-3.377851784,1.642671665120524,-2.0836226184999997,11,0.018248837849999984,4.168745313,-4.005704076,1.2654042583063156,1.2744645464999997,12,3.7014348087747844,14.92635803303239,0.36577411551332756,3.0762233241032995,219.65039945070475,14,4.108943727743808,13.955181763748577,0.39826787535315405,3.4222503677226968,244.97633836198165,15,3.5964402673489233,15.75547729072506,0.1725595743033774,3.3127216451844883,213.5893894847154,10,3.9400503214652463,13.503703155210633,0.6834848701411605,3.114241663099678,234.19862958566267,10,-8.06136299502426,84.16753699634332,-81.26261012823136,41.68830538953293,-503.5505408381587,13,-3.574185292812497,73.05484675484335,-78.2980731370288,35.38245333295871,-175.74263431126707,15,1.2120796721371936,3.8618513717530014,0.02423022123867937,0.9372773168373337,71.55073277036355,15,1.1231275456978294,4.74120281220988,0.0658076579458896,0.9436170880358828,66.22837344295061,14,0.9933586240456294,3.984016132750723,0.03131914694478247,0.9003426062251279,59.092618829531325,16,1.1456922243292722,3.966788353302141,0.1438584675314928,0.8867545205013923,67.74302198895114,15,-4.11612385574006,85.68475293562138,-84.17869559272948,44.5862774497843,-181.6211918815241,13,11.014764601568713,77.57921506616226,-66.19961505143831,38.31434615522866,647.6008905983243,11,0,7
7,-0.09072843519999998,4.981956037,-10.0262014,2.1441709510580687,-6.2884136965,15,-0.030002068000000003,3.943666582,-7.139803387,1.9081484955099728,-5.055788222499997,13,-0.004305960783333252,7.15437947,-12.07901907,3.328908260503257,-2.043314513499996,14,0.37932117205000004,3.007577881,-1.176668867,0.8406238696841267,21.4874676065,14,0.013630369783333318,2.399688359,-1.722154933,0.9712267970343802,-0.18608744650000109,15,0.05585954559999999,2.058442291,-1.958066183,0.7432710241603757,3.799523690500001,14,1.4978398381496545,7.096246706161318,0.050905969483931626,1.3712372442104948,87.49200256721359,17,2.0793464852209165,8.95999671037922,0.17873912772021106,1.7430169164332818,122.13413046659507,13,2.1669374193189177,9.352718596075093,0.30846524366280714,1.774276459006759,128.61876337373914,15,2.0162149272874634,7.640580483854754,0.5083193557375199,1.5420670511158134,118.77337656464783,15,4.2606449322081525,65.8867856513451,-61.43405986978994,28.644227791966042,196.57948666465458,14,-9.0983378007123,71.36487802656802,-82.3778698179019,34.8782555294187,-558.8439153744341,15,0.7860446796468754,2.257150660441417,0.0433636395719025,0.5283312612858885,45.70261602263402,13,0.7184659012222857,1.974514026056725,0.08639333010860453,0.4830387562146754,42.017408545003434,18,0.6456991243573034,2.4749467661810116,0.04822194656628391,0.5349067337618666,37.67657890883826,16,0.7410772478963488,2.113027566348145,0.07604186579258707,0.4837306282937391,43.20456039194638,14,-10.74763949448144,71.77922120299661,-80.175352043698,46.29684030262301,-665.7238496450462,16,10.70396396534536,74.6133916229401,-77.34684651837992,34.644778598373954,594.4293839211317,14,0,8
8,-0.07036994811666669,4.100011732,-3.885860761,1.9230074342486847,-4.7022968155000004,10,-0.1661553331833333,2.266333062,-3.955745199,1.6233911437205666,-11.727558073999997,14,-0.024555174666666676,2.863345566,-3.434511168,1.5369041093879094,-1.836378268999999,12,-0.2800863620000001,1.69152951,-2.416489699,0.9681422617507783,-17.9251231285,11,-0.09525061528333335,3.143032692,-2.5772878,1.336694015537506,-8.160693919999996,14,0.025641752316666672,2.40718815,-2.161429948,0.8391148972201771,1.921506651500001,14,1.61141765577245,3.24522925129935,0.18922802089334073,0.7656964801273837,95.28155310968965,13,1.442227584734955,2.8062306179436947,0.16164589875216365,0.6578916270827379,84.80069944619599,16,1.6009799058923906,3.237138072419355,0.3382537344645744,0.6853150376606333,94.69822490718371,14,1.6098717767078423,2.8989110245201863,0.6451308284443646,0.563776465088852,95.06716065760148,15,-1.713788487361057,65.7708308661756,-83.10477863727584,35.175107176038,-144.23358324909154,13,-2.093258933105663,75.56519448633397,-82.3746798892348,43.41546587493309,-134.5570271613112,14,1.0638847198847736,2.2952267489167477,0.2408254792819254,0.523387994533375,61.928653250783945,15,0.9974664466831424,2.2817124891138185,0.09771980108099142,0.5053297223432173,58.068660391042435,17,0.7909388042303596,2.015400393530377,0.10508168881359062,0.484433037318009,46.5529503692941,15,0.9837781782030832,1.9747125549274556,0.20212619446003327,0.45198974122757457,57.4336162444245,16,-3.9847849073118917,72.34719469370039,-84.55674916820115,49.18687757244832,-301.48854681779545,14,-6.360013562885909,66.75005862057954,-65.680001008417,35.19638127150572,-405.41271732924986,13,0,9
9,-0.07413790485,5.867583562,-5.024438097,2.308785618194616,-2.616846412000001,13,-0.08702702723333336,4.799161698,-4.529868409,2.2707421248124224,-5.611460782999999,10,0.23748402915000003,5.201530294,-6.817796709,2.2462015237931396,13.783726405500001,12,-0.04476119311666666,1.979866373,-1.790159201,0.8036926299274175,-2.3441541180000005,11,-0.0429116466,3.429404818,-3.186400214,1.5442147112074749,-2.9542295874999986,12,0.09752534530000001,1.371122099,-1.311869002,0.5748302204829493,6.239791852,15,2.0569883454869093,5.240576113126136,0.42195129054893316,1.0093138396075327,121.3563158832317,15,1.9823460753266322,5.787101653813206,0.46260322838482376,1.09687545458289,117.86781366891474,14,1.9775314079845878,6.360459449690087,0.1978932835761209,1.1437977247264421,117.0966801912025,13,2.0760583888076045,5.814052744864169,0.4297898939165403,0.9436799614560734,122.85392391047682,13,4.280659876858734,74.18481752130988,-80.73317010824904,41.05571616555365,227.3206632203446,12,-2.4208747589023916,73.13817707224293,-76.7155868817891,39.10443761912097,-111.39554059986398,14,1.0896496148886299,2.4949056498567153,0.0809112837219382,0.5743227860178043,63.39383261413059,11,1.0142827432633992,2.425130101690297,0.09261974864491375,0.578291661930213,59.1494680553495,12,0.6120985588944918,1.491356844751889,0.06276041100794479,0.3453527845289576,35.60556682957971,19,0.9574736570139843,2.0372205753510575,0.22502018166300602,0.4560845883757183,55.795106790151806,10,-8.056055269665018,82.44517676995362,-84.12254673313922,56.09542378101801,-491.08789792244795,17,2.5323151314766648,86.21493860793744,-70.8593974787069,34.16366806544266,162.43196081387464,12,0,10
